event_file;eeg_file;total_votes_received;fraction_of_yes;Mode
Bonobo00471_1_103218;Bonobo00471_1;8;0.875;Train
Bonobo00471_1_104722;Bonobo00471_1;8;0.75;Train
Bonobo00471_1_105666;Bonobo00471_1;8;0.875;Train
Bonobo00471_1_116353;Bonobo00471_1;8;0.875;Train
Bonobo00471_1_135548;Bonobo00471_1;8;0.625;Train
Bonobo00471_1_141854;Bonobo00471_1;8;0.625;Train
Bonobo00471_1_146828;Bonobo00471_1;8;0.75;Train
Bonobo00471_1_175765;Bonobo00471_1;8;0.75;Train
Bonobo00471_1_198136;Bonobo00471_1;8;0.75;Train
Bonobo00471_1_208962;Bonobo00471_1;8;0.75;Train
Bonobo00471_1_63968;Bonobo00471_1;8;0.875;Train
Bonobo00471_1_68412;Bonobo00471_1;8;0.75;Train
Bonobo00471_1_71325;Bonobo00471_1;8;0.375;Train
Bonobo00471_1_79529;Bonobo00471_1;8;0.75;Train
Bonobo00471_1_84826;Bonobo00471_1;8;0.25;Train
Bonobo00471_1_89489;Bonobo00471_1;8;0.875;Train
Bonobo00471_1_92007;Bonobo00471_1;8;0.875;Train
Bonobo00471_1_92109;Bonobo00471_1;8;0.875;Train
Bonobo00471_1_96904;Bonobo00471_1;8;0.75;Train
Bonobo00471_1_98399;Bonobo00471_1;8;0.5;Train
Bonobo00475_0_3480;Bonobo00475_0;15;0.0666666666666666;Train
Bonobo00477_0_3208;Bonobo00477_0;12;0.0;Train
Bonobo00477_0_3443;Bonobo00477_0;12;0.1666666666666666;Train
Bonobo00479_0_2439;Bonobo00479_0;3;0.0;Train
Bonobo00479_0_3258;Bonobo00479_0;12;0.8333333333333334;Train
Bonobo00480_0_3364;Bonobo00480_0;12;0.0;Train
Bonobo00488_0_125097;Bonobo00488_0;8;0.0;Train
Bonobo00488_0_32921;Bonobo00488_0;8;0.25;Train
Bonobo00488_0_84313;Bonobo00488_0;8;0.5;Train
Bonobo00488_0_84796;Bonobo00488_0;8;0.5;Train
Bonobo00489_0_5355;Bonobo00489_0;3;0.0;Train
Bonobo00492_1_66130;Bonobo00492_1;8;0.25;Train
Bonobo00492_1_71865;Bonobo00492_1;8;0.5;Train
Bonobo00499_0_121480;Bonobo00499_0;8;0.5;Train
Bonobo00499_0_125993;Bonobo00499_0;8;0.125;Train
Bonobo00499_0_129098;Bonobo00499_0;8;0.625;Train
Bonobo00499_0_134276;Bonobo00499_0;8;0.875;Train
Bonobo00499_0_137719;Bonobo00499_0;8;0.125;Train
Bonobo00499_0_156325;Bonobo00499_0;8;0.375;Train
Bonobo00499_0_161040;Bonobo00499_0;8;0.125;Train
Bonobo00499_0_173661;Bonobo00499_0;8;0.125;Train
Bonobo00499_0_188351;Bonobo00499_0;8;0.0;Train
Bonobo00499_0_19443;Bonobo00499_0;8;0.375;Train
Bonobo00499_0_214914;Bonobo00499_0;8;0.25;Train
Bonobo00499_0_215374;Bonobo00499_0;8;0.875;Train
Bonobo00499_0_228496;Bonobo00499_0;8;0.25;Train
Bonobo00499_0_32861;Bonobo00499_0;8;0.375;Train
Bonobo00499_0_79654;Bonobo00499_0;8;0.25;Train
Bonobo00499_0_86866;Bonobo00499_0;8;0.75;Train
Bonobo00499_0_88456;Bonobo00499_0;8;0.375;Train
Bonobo00500_1_116258;Bonobo00500_1;8;0.125;Train
Bonobo00500_1_134779;Bonobo00500_1;8;0.0;Train
Bonobo00500_1_135313;Bonobo00500_1;8;0.25;Train
Bonobo00500_1_137201;Bonobo00500_1;8;0.25;Train
Bonobo00500_1_15952;Bonobo00500_1;8;0.375;Train
Bonobo00500_1_169857;Bonobo00500_1;8;0.125;Train
Bonobo00500_1_182982;Bonobo00500_1;8;0.25;Train
Bonobo00500_1_207144;Bonobo00500_1;8;0.625;Train
Bonobo00500_1_210988;Bonobo00500_1;8;0.375;Train
Bonobo00500_1_256608;Bonobo00500_1;8;0.25;Train
Bonobo00500_1_263945;Bonobo00500_1;8;0.625;Train
Bonobo00500_1_28173;Bonobo00500_1;8;0.25;Train
Bonobo00500_1_32334;Bonobo00500_1;8;0.625;Train
Bonobo00500_1_42174;Bonobo00500_1;8;0.25;Train
Bonobo00500_1_46297;Bonobo00500_1;8;0.375;Train
Bonobo00500_1_64910;Bonobo00500_1;8;0.5;Train
Bonobo00501_0_47;Bonobo00501_0;15;0.0;Train
Bonobo00509_0_16385;Bonobo00509_0;8;0.0;Train
Bonobo00516_0_937;Bonobo00516_0;15;0.0;Train
Bonobo00519_1_100998;Bonobo00519_1;8;0.75;Train
Bonobo00519_1_129239;Bonobo00519_1;8;0.375;Train
Bonobo00519_1_137285;Bonobo00519_1;8;0.625;Train
Bonobo00519_1_137355;Bonobo00519_1;8;0.625;Train
Bonobo00519_1_163292;Bonobo00519_1;8;0.375;Train
Bonobo00519_1_33258;Bonobo00519_1;8;0.0;Train
Bonobo00519_1_47118;Bonobo00519_1;8;0.125;Train
Bonobo00519_1_67219;Bonobo00519_1;8;0.5;Train
Bonobo00519_1_88966;Bonobo00519_1;8;0.375;Train
Bonobo00519_1_89807;Bonobo00519_1;8;0.375;Train
Bonobo00521_0_2915;Bonobo00521_0;12;0.25;Test
Bonobo00522_0_266;Bonobo00522_0;12;0.0;Train
Bonobo00539_1_149952;Bonobo00539_1;8;0.75;Test
Bonobo00539_1_7441;Bonobo00539_1;8;0.5;Test
Bonobo00539_1_90208;Bonobo00539_1;8;0.25;Test
Bonobo00539_1_92999;Bonobo00539_1;8;0.375;Test
Bonobo00540_0_2085;Bonobo00540_0;12;0.1666666666666666;Test
Bonobo00545_1_100367;Bonobo00545_1;8;0.75;Train
Bonobo00545_1_111972;Bonobo00545_1;8;0.25;Train
Bonobo00545_1_23945;Bonobo00545_1;8;0.75;Train
Bonobo00545_1_58463;Bonobo00545_1;8;0.25;Train
Bonobo00545_1_78492;Bonobo00545_1;8;0.875;Train
Bonobo00561_0_1496;Bonobo00561_0;18;0.1111111111111111;Train
Bonobo00561_0_1900;Bonobo00561_0;12;0.0833333333333333;Train
Bonobo00565_0_119049;Bonobo00565_0;8;0.25;Train
Bonobo00565_0_126851;Bonobo00565_0;8;0.25;Train
Bonobo00565_0_149784;Bonobo00565_0;8;0.375;Train
Bonobo00565_0_65234;Bonobo00565_0;8;0.75;Train
Bonobo00565_0_69556;Bonobo00565_0;8;0.875;Train
Bonobo00566_1_13724;Bonobo00566_1;8;0.625;Train
Bonobo00566_1_193032;Bonobo00566_1;8;0.25;Train
Bonobo00566_1_20739;Bonobo00566_1;8;0.125;Train
Bonobo00566_1_32348;Bonobo00566_1;8;0.625;Train
Bonobo00566_1_56716;Bonobo00566_1;8;0.75;Train
Bonobo00566_1_71170;Bonobo00566_1;8;0.75;Train
Bonobo00566_1_74952;Bonobo00566_1;8;0.75;Train
Bonobo00566_1_89789;Bonobo00566_1;8;0.625;Train
Bonobo00566_1_91697;Bonobo00566_1;8;0.125;Train
Bonobo00566_1_91936;Bonobo00566_1;8;0.375;Train
Bonobo00566_1_97660;Bonobo00566_1;8;0.5;Train
Bonobo00569_1_186501;Bonobo00569_1;8;0.0;Train
Bonobo00569_1_46648;Bonobo00569_1;9;0.0;Train
Bonobo00569_1_69180;Bonobo00569_1;8;0.0;Train
Bonobo00576_0_13057;Bonobo00576_0;8;0.0;Train
Bonobo00576_0_151233;Bonobo00576_0;8;0.0;Train
Bonobo00576_0_38081;Bonobo00576_0;8;0.0;Train
Bonobo00576_0_71617;Bonobo00576_0;8;0.0;Train
Bonobo00579_0_135040;Bonobo00579_0;8;0.125;Train
Bonobo00579_0_138019;Bonobo00579_0;8;0.375;Train
Bonobo00579_0_154506;Bonobo00579_0;8;0.125;Train
Bonobo00579_0_16030;Bonobo00579_0;8;0.5;Train
Bonobo00579_0_161581;Bonobo00579_0;8;0.0;Train
Bonobo00579_0_186994;Bonobo00579_0;8;0.0;Train
Bonobo00579_0_2030;Bonobo00579_0;8;0.25;Train
Bonobo00587_0_29017;Bonobo00587_0;8;0.125;Train
Bonobo00587_0_295790;Bonobo00587_0;8;0.375;Train
Bonobo00587_0_348421;Bonobo00587_0;8;0.125;Train
Bonobo00598_0_1173;Bonobo00598_0;18;0.7777777777777778;Train
Bonobo00598_0_2987;Bonobo00598_0;12;0.0;Train
Bonobo00598_0_3075;Bonobo00598_0;15;0.2;Train
Bonobo00600_0_1662;Bonobo00600_0;3;0.0;Val
Bonobo00600_0_1793;Bonobo00600_0;3;0.0;Val
Bonobo00600_0_1805;Bonobo00600_0;3;0.0;Val
Bonobo00600_0_1974;Bonobo00600_0;12;0.0;Val
Bonobo00600_0_2248;Bonobo00600_0;15;0.0;Val
Bonobo00600_0_2365;Bonobo00600_0;3;0.0;Val
Bonobo00600_0_2629;Bonobo00600_0;15;0.0;Val
Bonobo00600_0_2638;Bonobo00600_0;15;0.0;Val
Bonobo00600_0_3005;Bonobo00600_0;15;0.0;Val
Bonobo00602_0_127800;Bonobo00602_0;8;0.375;Train
Bonobo00602_0_162220;Bonobo00602_0;8;0.625;Train
Bonobo00602_0_162225;Bonobo00602_0;8;0.625;Train
Bonobo00602_0_36435;Bonobo00602_0;8;0.625;Train
Bonobo00602_0_43318;Bonobo00602_0;8;0.375;Train
Bonobo00602_0_47210;Bonobo00602_0;8;0.75;Train
Bonobo00602_0_47217;Bonobo00602_0;8;0.75;Train
Bonobo00602_0_47401;Bonobo00602_0;8;0.25;Train
Bonobo00602_0_61442;Bonobo00602_0;8;0.375;Train
Bonobo00602_0_69679;Bonobo00602_0;8;0.75;Train
Bonobo00602_0_69688;Bonobo00602_0;8;0.625;Train
Bonobo00602_0_97891;Bonobo00602_0;8;0.625;Train
Bonobo00602_0_99052;Bonobo00602_0;8;0.625;Train
Bonobo00605_0_317;Bonobo00605_0;3;0.0;Train
Bonobo00605_1_115105;Bonobo00605_1;8;0.75;Train
Bonobo00605_1_71243;Bonobo00605_1;8;1.0;Train
Bonobo00605_1_71247;Bonobo00605_1;8;1.0;Train
Bonobo00607_0_1041;Bonobo00607_0;18;0.6666666666666666;Train
Bonobo00607_0_1290;Bonobo00607_0;18;1.0;Train
Bonobo00607_0_2292;Bonobo00607_0;18;0.8888888888888888;Train
Bonobo00607_0_2465;Bonobo00607_0;12;0.9166666666666666;Train
Bonobo00607_0_2854;Bonobo00607_0;15;0.6666666666666666;Train
Bonobo00607_0_304;Bonobo00607_0;15;0.8666666666666667;Train
Bonobo00607_0_943;Bonobo00607_0;12;0.8333333333333334;Train
Bonobo00609_0_1789;Bonobo00609_0;18;0.0;Test
Bonobo00614_0_464;Bonobo00614_0;12;0.1666666666666666;Test
Bonobo00617_0_1952;Bonobo00617_0;12;0.3333333333333333;Train
Bonobo00617_0_2455;Bonobo00617_0;15;0.0;Train
Bonobo00617_0_3058;Bonobo00617_0;12;0.25;Train
Bonobo00617_0_3160;Bonobo00617_0;15;0.4666666666666667;Train
Bonobo00619_0_2999;Bonobo00619_0;12;0.0;Train
Bonobo00621_0_1824;Bonobo00621_0;15;0.8;Train
Bonobo00621_0_1883;Bonobo00621_0;15;0.8666666666666667;Train
Bonobo00621_0_2714;Bonobo00621_0;12;0.9166666666666666;Train
Bonobo00621_0_2942;Bonobo00621_0;18;0.7222222222222222;Train
Bonobo00621_0_3129;Bonobo00621_0;15;0.6;Train
Bonobo00625_0_2962;Bonobo00625_0;12;0.25;Train
Bonobo00629_0_1578;Bonobo00629_0;3;0.0;Test
Bonobo00639_0_3126;Bonobo00639_0;3;0.0;Train
Bonobo00646_1_145356;Bonobo00646_1;8;0.0;Val
Bonobo00646_1_210406;Bonobo00646_1;8;0.375;Val
Bonobo00646_1_210410;Bonobo00646_1;8;0.5;Val
Bonobo00648_0_34;Bonobo00648_0;12;0.0;Test
Bonobo00652_0_133;Bonobo00652_0;12;0.0;Train
Bonobo00652_0_60;Bonobo00652_0;12;0.0;Train
Bonobo00653_0_117523;Bonobo00653_0;8;0.625;Train
Bonobo00653_0_134169;Bonobo00653_0;8;0.75;Train
Bonobo00653_0_158214;Bonobo00653_0;8;0.75;Train
Bonobo00653_0_18046;Bonobo00653_0;8;0.875;Train
Bonobo00653_0_23170;Bonobo00653_0;8;0.75;Train
Bonobo00653_0_28100;Bonobo00653_0;8;0.75;Train
Bonobo00653_0_3218;Bonobo00653_0;8;0.75;Train
Bonobo00653_0_3953;Bonobo00653_0;8;0.625;Train
Bonobo00653_0_4369;Bonobo00653_0;8;0.75;Train
Bonobo00653_0_5298;Bonobo00653_0;8;0.625;Train
Bonobo00653_0_6074;Bonobo00653_0;8;0.625;Train
Bonobo00653_0_7152;Bonobo00653_0;8;0.75;Train
Bonobo00653_0_7247;Bonobo00653_0;8;0.75;Train
Bonobo00653_0_7441;Bonobo00653_0;8;0.75;Train
Bonobo00660_0_824;Bonobo00660_0;12;0.0;Train
Bonobo00663_0_1426;Bonobo00663_0;12;0.9166666666666666;Train
Bonobo00663_0_1590;Bonobo00663_0;18;0.8333333333333334;Train
Bonobo00663_0_1800;Bonobo00663_0;18;0.9444444444444444;Train
Bonobo00663_0_2283;Bonobo00663_0;15;0.8;Train
Bonobo00663_0_2547;Bonobo00663_0;18;0.8888888888888888;Train
Bonobo00663_0_2690;Bonobo00663_0;18;0.9444444444444444;Train
Bonobo00663_0_275;Bonobo00663_0;18;1.0;Train
Bonobo00663_0_3011;Bonobo00663_0;18;0.7222222222222222;Train
Bonobo00663_0_3378;Bonobo00663_0;18;0.8888888888888888;Train
Bonobo00663_0_434;Bonobo00663_0;18;0.9444444444444444;Train
Bonobo00663_0_578;Bonobo00663_0;18;0.7777777777777778;Train
Bonobo00663_0_622;Bonobo00663_0;18;0.9444444444444444;Train
Bonobo00663_0_652;Bonobo00663_0;3;1.0;Train
Bonobo00663_1_132946;Bonobo00663_1;8;0.75;Train
Bonobo00663_1_195595;Bonobo00663_1;8;0.5;Train
Bonobo00663_1_220956;Bonobo00663_1;8;0.5;Train
Bonobo00663_1_23713;Bonobo00663_1;8;0.75;Train
Bonobo00663_1_38095;Bonobo00663_1;8;0.625;Train
Bonobo00663_1_61569;Bonobo00663_1;8;0.5;Train
Bonobo00663_1_80417;Bonobo00663_1;8;0.25;Train
Bonobo00663_1_83483;Bonobo00663_1;8;0.0;Train
Bonobo00663_1_8860;Bonobo00663_1;8;0.75;Train
Bonobo00663_1_98494;Bonobo00663_1;8;0.5;Train
Bonobo00667_1_119860;Bonobo00667_1;8;0.25;Train
Bonobo00667_1_127872;Bonobo00667_1;8;0.125;Train
Bonobo00667_1_135980;Bonobo00667_1;8;0.25;Train
Bonobo00667_1_153703;Bonobo00667_1;8;0.25;Train
Bonobo00667_1_163063;Bonobo00667_1;8;0.375;Train
Bonobo00667_1_77017;Bonobo00667_1;8;0.625;Train
Bonobo00672_0_1743;Bonobo00672_0;15;0.3333333333333333;Val
Bonobo00672_0_2117;Bonobo00672_0;15;0.0;Val
Bonobo00672_0_2286;Bonobo00672_0;15;0.0;Val
Bonobo00672_0_940;Bonobo00672_0;18;0.3333333333333333;Val
Bonobo00673_0_1415;Bonobo00673_0;15;0.6;Test
Bonobo00685_0_2807;Bonobo00685_0;15;0.6666666666666666;Val
Bonobo00688_0_2564;Bonobo00688_0;12;0.6666666666666666;Train
Bonobo00693_0_2161;Bonobo00693_0;18;0.3888888888888889;Val
Bonobo00693_0_3108;Bonobo00693_0;12;0.8333333333333334;Val
Bonobo00696_0_1054;Bonobo00696_0;12;0.1666666666666666;Test
Bonobo00696_0_1555;Bonobo00696_0;18;0.7777777777777778;Test
Bonobo00696_0_2787;Bonobo00696_0;12;0.6666666666666666;Test
Bonobo00696_0_3144;Bonobo00696_0;18;0.8888888888888888;Test
Bonobo00696_0_3253;Bonobo00696_0;18;0.2222222222222222;Test
Bonobo00698_0_2428;Bonobo00698_0;15;0.0;Train
Bonobo00711_0_3359;Bonobo00711_0;12;0.25;Train
Bonobo00720_0_2616;Bonobo00720_0;3;0.0;Train
Bonobo00724_0_2241;Bonobo00724_0;15;0.0666666666666666;Train
Bonobo00725_1_103372;Bonobo00725_1;8;0.125;Train
Bonobo00725_1_110763;Bonobo00725_1;8;0.25;Train
Bonobo00725_1_120458;Bonobo00725_1;8;0.125;Train
Bonobo00725_1_12489;Bonobo00725_1;8;0.75;Train
Bonobo00725_1_141056;Bonobo00725_1;8;0.25;Train
Bonobo00725_1_145608;Bonobo00725_1;8;0.25;Train
Bonobo00725_1_160887;Bonobo00725_1;8;0.125;Train
Bonobo00725_1_168212;Bonobo00725_1;8;0.25;Train
Bonobo00725_1_172243;Bonobo00725_1;8;0.375;Train
Bonobo00725_1_30989;Bonobo00725_1;8;0.5;Train
Bonobo00725_1_32199;Bonobo00725_1;8;0.375;Train
Bonobo00725_1_64181;Bonobo00725_1;8;0.375;Train
Bonobo00725_1_79780;Bonobo00725_1;8;0.25;Train
Bonobo00725_1_89228;Bonobo00725_1;8;0.375;Train
Bonobo00725_1_90483;Bonobo00725_1;8;0.25;Train
Bonobo00725_1_96677;Bonobo00725_1;8;0.125;Train
Bonobo00727_0_431;Bonobo00727_0;12;0.25;Train
Bonobo00733_0_3198;Bonobo00733_0;12;0.0;Train
Bonobo00737_0_3485;Bonobo00737_0;12;0.0;Train
Bonobo00737_1_320480;Bonobo00737_1;8;0.625;Train
Bonobo00737_1_320482;Bonobo00737_1;8;0.375;Train
Bonobo00752_0_18;Bonobo00752_0;15;0.4;Train
Bonobo00752_0_183;Bonobo00752_0;12;0.4166666666666667;Train
Bonobo00752_0_2451;Bonobo00752_0;15;0.6666666666666666;Train
Bonobo00752_0_2523;Bonobo00752_0;18;0.8888888888888888;Train
Bonobo00752_0_320;Bonobo00752_0;18;0.3888888888888889;Train
Bonobo00752_0_3368;Bonobo00752_0;15;0.8666666666666667;Train
Bonobo00752_0_968;Bonobo00752_0;3;1.0;Train
Bonobo00758_1_71553;Bonobo00758_1;8;0.0;Test
Bonobo00762_0_142099;Bonobo00762_0;8;1.0;Val
Bonobo00762_0_14933;Bonobo00762_0;8;1.0;Val
Bonobo00762_0_193029;Bonobo00762_0;8;0.875;Val
Bonobo00762_0_20860;Bonobo00762_0;8;1.0;Val
Bonobo00762_0_40803;Bonobo00762_0;9;1.0;Val
Bonobo00766_0_3356;Bonobo00766_0;3;0.6666666666666666;Val
Bonobo00766_0_3580;Bonobo00766_0;12;0.3333333333333333;Val
Bonobo00766_0_367;Bonobo00766_0;15;0.4666666666666667;Val
Bonobo00766_0_455;Bonobo00766_0;12;0.5833333333333334;Val
Bonobo00771_0_3324;Bonobo00771_0;3;0.0;Train
Bonobo00776_0_38174;Bonobo00776_0;8;0.625;Train
Bonobo00776_0_45218;Bonobo00776_0;8;0.75;Train
Bonobo00776_0_47732;Bonobo00776_0;8;0.75;Train
Bonobo00776_0_50141;Bonobo00776_0;8;1.0;Train
Bonobo00776_0_71773;Bonobo00776_0;8;1.0;Train
Bonobo00776_0_71832;Bonobo00776_0;8;1.0;Train
Bonobo00776_1_1194;Bonobo00776_1;18;0.8333333333333334;Train
Bonobo00776_1_674;Bonobo00776_1;12;0.3333333333333333;Train
Bonobo00778_0_2230;Bonobo00778_0;15;0.0;Train
Bonobo00778_0_2910;Bonobo00778_0;12;0.0;Train
Bonobo00779_0_560;Bonobo00779_0;3;0.0;Train
Bonobo00779_0_868;Bonobo00779_0;15;0.0666666666666666;Train
Bonobo00792_0_1921;Bonobo00792_0;12;0.0;Val
Bonobo00792_0_73;Bonobo00792_0;12;0.0;Val
Bonobo00797_1_144706;Bonobo00797_1;8;0.5;Train
Bonobo00797_1_147101;Bonobo00797_1;8;0.125;Train
Bonobo00797_1_149972;Bonobo00797_1;8;0.5;Train
Bonobo00797_1_152445;Bonobo00797_1;8;0.75;Train
Bonobo00797_1_161094;Bonobo00797_1;8;0.25;Train
Bonobo00797_1_167763;Bonobo00797_1;8;0.25;Train
Bonobo00797_1_169198;Bonobo00797_1;8;0.125;Train
Bonobo00797_1_181486;Bonobo00797_1;8;0.375;Train
Bonobo00797_1_196354;Bonobo00797_1;8;0.625;Train
Bonobo00797_1_196477;Bonobo00797_1;8;0.5;Train
Bonobo00797_1_209227;Bonobo00797_1;8;0.5;Train
Bonobo00797_1_209667;Bonobo00797_1;8;0.875;Train
Bonobo00797_1_210717;Bonobo00797_1;8;0.875;Train
Bonobo00799_1_116630;Bonobo00799_1;8;0.0;Train
Bonobo00799_1_116967;Bonobo00799_1;8;0.625;Train
Bonobo00799_1_133580;Bonobo00799_1;8;0.875;Train
Bonobo00799_1_139288;Bonobo00799_1;8;0.5;Train
Bonobo00799_1_156185;Bonobo00799_1;8;0.875;Train
Bonobo00799_1_162273;Bonobo00799_1;8;0.875;Train
Bonobo00799_1_22639;Bonobo00799_1;8;0.625;Train
Bonobo00799_1_23254;Bonobo00799_1;8;0.875;Train
Bonobo00799_1_27973;Bonobo00799_1;8;0.75;Train
Bonobo00799_1_33139;Bonobo00799_1;8;0.375;Train
Bonobo00799_1_41116;Bonobo00799_1;8;0.625;Train
Bonobo00799_1_41294;Bonobo00799_1;8;0.5;Train
Bonobo00799_1_43772;Bonobo00799_1;8;0.875;Train
Bonobo00799_1_44230;Bonobo00799_1;8;0.75;Train
Bonobo00799_1_49510;Bonobo00799_1;8;0.625;Train
Bonobo00799_1_67028;Bonobo00799_1;8;0.25;Train
Bonobo00799_1_68615;Bonobo00799_1;8;0.5;Train
Bonobo00804_0_19;Bonobo00804_0;12;0.0;Val
Bonobo00804_0_40;Bonobo00804_0;12;0.0;Val
Bonobo00805_0_130575;Bonobo00805_0;8;0.625;Train
Bonobo00805_0_178806;Bonobo00805_0;8;0.75;Train
Bonobo00805_0_180190;Bonobo00805_0;8;0.5;Train
Bonobo00805_0_180193;Bonobo00805_0;8;0.625;Train
Bonobo00805_0_193733;Bonobo00805_0;8;0.125;Train
Bonobo00805_0_83702;Bonobo00805_0;8;0.625;Train
Bonobo00805_0_92227;Bonobo00805_0;8;0.5;Train
Bonobo00809_0_1073;Bonobo00809_0;12;0.9166666666666666;Train
Bonobo00809_0_1086;Bonobo00809_0;15;0.8666666666666667;Train
Bonobo00809_0_2432;Bonobo00809_0;18;1.0;Train
Bonobo00809_0_3425;Bonobo00809_0;18;1.0;Train
Bonobo00809_0_955;Bonobo00809_0;12;0.75;Train
Bonobo00810_0_72380;Bonobo00810_0;8;0.375;Train
Bonobo00810_0_81066;Bonobo00810_0;8;0.75;Train
Bonobo00810_0_81503;Bonobo00810_0;8;0.75;Train
Bonobo00814_0_2464;Bonobo00814_0;12;0.0;Train
Bonobo00818_0_1263;Bonobo00818_0;12;0.0;Train
Bonobo00818_0_1483;Bonobo00818_0;15;0.3333333333333333;Train
Bonobo00833_0_2344;Bonobo00833_0;12;0.8333333333333334;Val
Bonobo00833_0_3156;Bonobo00833_0;15;0.6666666666666666;Val
Bonobo00833_0_3216;Bonobo00833_0;18;0.7777777777777778;Val
Bonobo00833_0_3411;Bonobo00833_0;18;0.8888888888888888;Val
Bonobo00833_0_3569;Bonobo00833_0;15;0.6666666666666666;Val
Bonobo00833_0_525;Bonobo00833_0;12;0.5833333333333334;Val
Bonobo00833_0_942;Bonobo00833_0;3;0.6666666666666666;Val
Bonobo00843_0_2453;Bonobo00843_0;15;0.8666666666666667;Train
Bonobo00851_0_2320;Bonobo00851_0;18;1.0;Train
Bonobo00851_0_2561;Bonobo00851_0;12;0.6666666666666666;Train
Bonobo00851_0_3007;Bonobo00851_0;18;1.0;Train
Bonobo00854_0_3475;Bonobo00854_0;12;0.0;Train
Bonobo00864_0_2007;Bonobo00864_0;15;0.0666666666666666;Train
Bonobo00869_0_2510;Bonobo00869_0;12;0.0833333333333333;Test
Bonobo00869_0_2515;Bonobo00869_0;15;0.0;Test
Bonobo00871_0_2936;Bonobo00871_0;12;0.8333333333333334;Train
Bonobo00872_0_1775;Bonobo00872_0;15;0.0;Test
Bonobo00872_0_2193;Bonobo00872_0;12;0.3333333333333333;Test
Bonobo00877_0_2192;Bonobo00877_0;15;0.0;Test
Bonobo00877_0_2923;Bonobo00877_0;12;0.0833333333333333;Test
Bonobo00878_0_1445;Bonobo00878_0;15;0.8666666666666667;Test
Bonobo00878_0_1779;Bonobo00878_0;12;1.0;Test
Bonobo00878_0_2183;Bonobo00878_0;15;0.8;Test
Bonobo00878_0_2840;Bonobo00878_0;18;0.9444444444444444;Test
Bonobo00878_0_3112;Bonobo00878_0;12;1.0;Test
Bonobo00878_0_3277;Bonobo00878_0;18;0.9444444444444444;Test
Bonobo00878_0_3445;Bonobo00878_0;3;1.0;Test
Bonobo00886_0_1779;Bonobo00886_0;12;0.75;Train
Bonobo00886_0_2145;Bonobo00886_0;3;0.3333333333333333;Train
Bonobo00886_0_3500;Bonobo00886_0;15;0.3333333333333333;Train
Bonobo00886_0_844;Bonobo00886_0;18;0.3333333333333333;Train
Bonobo00893_0_1200;Bonobo00893_0;3;0.3333333333333333;Train
Bonobo00893_0_237;Bonobo00893_0;12;0.5833333333333334;Train
Bonobo00893_0_2421;Bonobo00893_0;12;0.6666666666666666;Train
Bonobo00893_0_3045;Bonobo00893_0;18;0.5555555555555556;Train
Bonobo00895_0_148;Bonobo00895_0;12;0.0;Train
Bonobo00896_0_1415;Bonobo00896_0;12;0.5;Train
Bonobo00896_0_832;Bonobo00896_0;12;0.0833333333333333;Train
Bonobo00896_1_128355;Bonobo00896_1;8;0.375;Train
Bonobo00896_1_128669;Bonobo00896_1;8;0.125;Train
Bonobo00896_1_133474;Bonobo00896_1;8;0.75;Train
Bonobo00896_1_136570;Bonobo00896_1;8;0.5;Train
Bonobo00896_1_139426;Bonobo00896_1;8;0.5;Train
Bonobo00896_1_64358;Bonobo00896_1;8;0.25;Train
Bonobo00896_1_65567;Bonobo00896_1;8;0.75;Train
Bonobo00896_1_68598;Bonobo00896_1;8;0.25;Train
Bonobo00896_1_81425;Bonobo00896_1;8;0.25;Train
Bonobo00896_1_83646;Bonobo00896_1;8;0.75;Train
Bonobo00896_1_89064;Bonobo00896_1;8;0.375;Train
Bonobo00896_1_93893;Bonobo00896_1;8;0.375;Train
Bonobo00896_1_93976;Bonobo00896_1;8;0.375;Train
Bonobo00896_1_97834;Bonobo00896_1;8;0.625;Train
Bonobo00896_1_98184;Bonobo00896_1;8;0.625;Train
Bonobo00897_0_2900;Bonobo00897_0;12;0.3333333333333333;Val
Bonobo00899_1_45905;Bonobo00899_1;8;0.25;Train
Bonobo00899_1_5437;Bonobo00899_1;8;0.375;Train
Bonobo00899_1_75012;Bonobo00899_1;8;0.375;Train
Bonobo00899_1_91291;Bonobo00899_1;8;0.125;Train
Bonobo00905_0_1943;Bonobo00905_0;12;0.0;Train
Bonobo00907_0_1806;Bonobo00907_0;15;0.8;Train
Bonobo00907_0_1899;Bonobo00907_0;12;0.75;Train
Bonobo00907_0_2460;Bonobo00907_0;3;1.0;Train
Bonobo00909_0_23325;Bonobo00909_0;8;0.0;Train
Bonobo00909_0_25157;Bonobo00909_0;8;0.25;Train
Bonobo00909_0_26482;Bonobo00909_0;8;0.125;Train
Bonobo00909_0_33366;Bonobo00909_0;8;0.375;Train
Bonobo00909_0_33412;Bonobo00909_0;8;0.25;Train
Bonobo00909_0_34732;Bonobo00909_0;8;0.625;Train
Bonobo00909_0_51869;Bonobo00909_0;8;0.125;Train
Bonobo00909_0_60554;Bonobo00909_0;8;0.75;Train
Bonobo00909_0_60586;Bonobo00909_0;8;0.375;Train
Bonobo00922_0_2605;Bonobo00922_0;12;0.0;Train
Bonobo00923_0_3046;Bonobo00923_0;12;0.0;Test
Bonobo00923_0_3081;Bonobo00923_0;12;0.0;Test
Bonobo00941_0_583;Bonobo00941_0;3;0.0;Train
Bonobo00942_1_9946;Bonobo00942_1;8;0.25;Test
